I1,I3,I5,I7,I9,I11,I13,I15,I17,I19,I21,I23,I25,I27,I29,Target
3.8237,0.3107,0.1243,0.0668,0.0293,0.0151,0.0045,0.0004,0.0035,0,0,0,0,0,0,18
3.8278,0.2846,0.1245,0.0756,0.0357,0.0151,0.0049,0.0013,0.0042,0,0,0,0,0,0,18
3.8296,0.3108,0.125,0.0692,0.0301,0.0143,0.0027,0.0001,0.0011,0,0,0,0,0,0,18
3.7902,0.2862,0.1231,0.0761,0.0344,0.0137,0.0065,0.0038,0.0048,0,0,0,0,0,0,18
3.806,0.2989,0.1301,0.072,0.0334,0.0129,0.0051,0.0016,0.0031,0,0,0,0,0,0,18
3.7992,0.3008,0.1278,0.0683,0.0332,0.0129,0.0041,0.0036,0.0034,0,0,0,0,0,0,18
3.7935,0.2994,0.1232,0.0683,0.0301,0.0153,0.0028,0.0014,0.0035,0,0,0,0,0,0,18
3.8613,0.307,0.1267,0.07,0.0301,0.0132,0.0037,0,0.0028,0,0,0,0,0,0,18
3.8553,0.2941,0.1175,0.0714,0.0306,0.0154,0.0055,0.0023,0.004,0,0,0,0,0,0,18
3.8665,0.3101,0.1323,0.0679,0.0292,0.0137,0.0015,0.0012,0.0021,0,0,0,0,0,0,18
3.8508,0.2997,0.1303,0.0762,0.0348,0.0116,0.0062,0.0041,0.0036,0,0,0,0,0,0,18
3.8533,0.3138,0.1308,0.069,0.0297,0.0143,0.003,0.0014,0.0022,0,0,0,0,0,0,18
3.8623,0.3084,0.1361,0.071,0.0317,0.0134,0.0038,0.0028,0.0029,0,0,0,0,0,0,18
3.8526,0.2837,0.1296,0.0772,0.035,0.0119,0.0044,0.0022,0.0026,0,0,0,0,0,0,18
3.9018,0.3025,0.1413,0.0733,0.0334,0.0107,0.004,0.001,0.0015,0,0,0,0,0,0,18
3.9172,0.296,0.1283,0.0719,0.0296,0.0138,0.0045,0.0025,0.0046,0,0,0,0,0,0,18
3.9362,0.305,0.1305,0.0705,0.0342,0.0108,0.0042,0.0022,0.0016,0,0,0,0,0,0,18
3.945,0.3116,0.1315,0.0728,0.0306,0.0156,0.0046,0.0018,0.0041,0,0,0,0,0,0,18
3.9292,0.2963,0.1347,0.075,0.0354,0.0127,0.0024,0.0026,0.0027,0,0,0,0,0,0,18
3.9609,0.3169,0.1325,0.0668,0.0305,0.0158,0.0033,0.0011,0.0024,0,0,0,0,0,0,18
3.9366,0.2825,0.1274,0.0749,0.0329,0.0132,0.004,0.0012,0.0035,0,0,0,0,0,0,18
3.9167,0.3181,0.1321,0.0676,0.03,0.0128,0.0046,0.0006,0.0019,0,0,0,0,0,0,18
3.8754,0.3053,0.1253,0.069,0.0298,0.0137,0.0047,0.0015,0.0039,0,0,0,0,0,0,18
3.8686,0.3123,0.1273,0.0699,0.0293,0.0153,0.0021,0,0.003,0,0,0,0,0,0,18
3.8558,0.3041,0.1324,0.0726,0.0331,0.0133,0.0034,0.002,0.0023,0,0,0,0,0,0,18
3.8456,0.2978,0.1199,0.0727,0.03,0.0148,0.0044,0.0002,0.0022,0,0,0,0,0,0,18
3.8835,0.3173,0.1279,0.068,0.0291,0.0161,0.0034,0.0011,0.0018,0,0,0,0,0,0,18
3.8755,0.3026,0.1239,0.0715,0.0287,0.0149,0.0049,0.0033,0.0043,0,0,0,0,0,0,18
3.9037,0.3179,0.1293,0.0694,0.0269,0.013,0.0047,0,0.0014,0,0,0,0,0,0,18
3.9128,0.3081,0.1256,0.0717,0.0326,0.0146,0.0064,0.0012,0.0044,0,0,0,0,0,0,18
3.8948,0.2989,0.1302,0.0769,0.0353,0.0143,0.004,0.0018,0.0029,0,0,0,0,0,0,18
3.8848,0.307,0.1293,0.0743,0.0332,0.0111,0.0065,0.0011,0.0019,0,0,0,0,0,0,18
3.8549,0.2904,0.1179,0.0698,0.028,0.015,0.0063,0.0029,0.0038,0,0,0,0,0,0,18
3.8437,0.3098,0.1312,0.0711,0.03,0.0115,0.0023,0.0015,0.0026,0,0,0,0,0,0,18
3.969,0.2368,0.1653,0.0538,0.0154,0.0266,0.0067,0.0032,0.0074,0,0,0,0,0,0,19
3.9904,0.2525,0.1589,0.0545,0.0159,0.0253,0.0056,0.0023,0.0066,0,0,0,0,0,0,19
3.9157,0.2322,0.1543,0.0551,0.0182,0.0264,0.0038,0.0033,0.0079,0,0,0,0,0,0,19
3.9198,0.2337,0.1644,0.0595,0.0147,0.0236,0.0062,0.0042,0.0086,0,0,0,0,0,0,19
3.9097,0.2262,0.1601,0.0537,0.0189,0.023,0.0017,0.0065,0.0098,0,0,0,0,0,0,19
3.928,0.2338,0.1649,0.0567,0.0153,0.0233,0.0044,0.0048,0.0055,0,0,0,0,0,0,19
3.9287,0.2246,0.1615,0.0571,0.0176,0.02,0.0038,0.0026,0.0066,0,0,0,0,0,0,19
3.918,0.2271,0.1548,0.0562,0.0142,0.0219,0.0033,0.0029,0.0083,0,0,0,0,0,0,19
3.9509,0.2425,0.1633,0.0531,0.0146,0.0233,0.0046,0.0033,0.0085,0,0,0,0,0,0,19
3.9586,0.2094,0.158,0.0562,0.0185,0.0246,0.0035,0.0047,0.0092,0,0,0,0,0,0,19
3.9699,0.2317,0.1683,0.0607,0.0151,0.0217,0.0027,0.0052,0.0077,0,0,0,0,0,0,19
3.9832,0.2196,0.1657,0.0612,0.0196,0.0237,0.0022,0.006,0.0101,0,0,0,0,0,0,19
3.9876,0.2359,0.1742,0.0546,0.0163,0.0256,0.0048,0.0043,0.008,0,0,0,0,0,0,19
3.9809,0.2433,0.1663,0.0574,0.0181,0.0266,0.004,0.0069,0.0098,0,0,0,0,0,0,19
3.922,0.2291,0.1619,0.0566,0.0175,0.027,0.0036,0.0048,0.0089,0,0,0,0,0,0,19
3.9341,0.2438,0.1689,0.0552,0.0166,0.0254,0.0061,0.0049,0.0073,0,0,0,0,0,0,19
3.9285,0.2204,0.1608,0.059,0.0208,0.0234,-0.0005,0.0078,0.0096,0,0,0,0,0,0,19
3.917,0.2369,0.1597,0.0583,0.0144,0.0255,0.0033,0.0047,0.0078,0,0,0,0,0,0,19
3.8887,0.2296,0.1604,0.0595,0.0178,0.0219,0.0021,0.0038,0.0072,0,0,0,0,0,0,19
3.8476,0.2267,0.1648,0.0582,0.0153,0.02,0.0014,0.0026,0.0042,0,0,0,0,0,0,19
3.8605,0.2367,0.1608,0.0588,0.0134,0.0187,0.0027,0.0014,0.0026,0,0,0,0,0,0,19
3.8824,0.2088,0.157,0.0537,0.0154,0.0193,0.0026,0.0007,0.003,0,0,0,0,0,0,19
3.9388,0.2289,0.1591,0.0584,0.0138,0.0177,0.0006,0.0029,0.004,0,0,0,0,0,0,19
3.9463,0.2394,0.1632,0.0584,0.0185,0.0235,0.0017,0.0037,0.0046,0,0,0,0,0,0,19
3.9547,0.2474,0.1688,0.0562,0.0139,0.0241,0.0017,0.0028,0.0063,0,0,0,0,0,0,19
3.9654,0.2393,0.1715,0.0575,0.0167,0.0244,0.003,0.0045,0.0079,0,0,0,0,0,0,19
3.9347,0.2328,0.1647,0.0621,0.0188,0.0248,0.0031,0.005,0.0087,0,0,0,0,0,0,19
3.9544,0.2385,0.1737,0.0618,0.0169,0.0216,0.0028,0.0052,0.0071,0,0,0,0,0,0,19
3.9506,0.2241,0.1622,0.0623,0.0185,0.023,0.001,0.0069,0.0099,0,0,0,0,0,0,19
3.9613,0.2478,0.1631,0.0614,0.0142,0.0267,0.0035,0.007,0.0072,0,0,0,0,0,0,19
3.9728,0.2536,0.1674,0.0562,0.0179,0.0279,0.0044,0.0067,0.0118,0,0,0,0,0,0,19
3.9786,0.2448,0.1678,0.0573,0.0156,0.0271,0.005,0.0051,0.0098,0,0,0,0,0,0,19
4.0122,0.2421,0.1692,0.0625,0.0151,0.0226,0.0035,0.0046,0.0083,0,0,0,0,0,0,19
3.9922,0.2195,0.1526,0.0627,0.0188,0.0229,0.003,0.0055,0.0072,0,0,0,0,0,0,19
4.0024,0.2431,0.1602,0.0549,0.0145,0.0228,0.0036,0.0028,0.0071,0,0,0,0,0,0,19
4.0107,0.2177,0.1611,0.0598,0.0202,0.022,0.001,0.0082,0.0081,0,0,0,0,0,0,19
3.9932,0.2432,0.1611,0.0541,0.0139,0.0237,0.0044,0.0046,0.0069,0,0,0,0,0,0,19
4.0091,0.2302,0.1633,0.0597,0.0191,0.0254,0.0025,0.0049,0.0082,0,0,0,0,0,0,19
3.9851,0.2189,0.1608,0.0618,0.0189,0.0217,0.004,0.004,0.0078,0,0,0,0,0,0,19
3.9901,0.2416,0.1706,0.0557,0.016,0.0242,0.0025,0.0037,0.0058,0,0,0,0,0,0,19
3.9448,0.2175,0.1547,0.0582,0.0212,0.0213,0.0007,0.0045,0.0066,0,0,0,0,0,0,19
3.9572,0.2303,0.1635,0.0561,0.0143,0.0172,0.0013,0.0028,0.0052,0,0,0,0,0,0,19
3.983,0.2336,0.1593,0.0556,0.0187,0.022,0.0004,0.0036,0.0059,0,0,0,0,0,0,19
3.986,0.2331,0.1603,0.0575,0.0165,0.0221,0.0041,0.0045,0.0051,0,0,0,0,0,0,19
4.0177,0.2395,0.1686,0.0564,0.017,0.0243,0.0036,0.0062,0.0068,0,0,0,0,0,0,19
3.9597,0.219,0.1586,0.0525,0.0174,0.0264,0.0037,0.0053,0.0088,0,0,0,0,0,0,19
3.9758,0.2353,0.161,0.0593,0.0148,0.0229,0.0039,0.0058,0.0083,0,0,0,0,0,0,19
3.9943,0.2196,0.1631,0.0593,0.0217,0.0232,0.0024,0.0093,0.0093,0,0,0,0,0,0,19
3.9733,0.2406,0.1693,0.0593,0.0173,0.0219,0.0022,0.0044,0.008,0,0,0,0,0,0,19
3.9744,0.2351,0.1661,0.0558,0.0181,0.0239,0.003,0.0065,0.008,0,0,0,0,0,0,19
3.9475,0.2252,0.1666,0.0607,0.0197,0.0239,0.0017,0.0046,0.0082,0,0,0,0,0,0,19
3.9371,0.2296,0.1641,0.0601,0.0184,0.0222,0.0025,0.0046,0.006,0,0,0,0,0,0,19
3.8972,0.2063,0.1572,0.0568,0.0195,0.0221,0,0.0037,0.0068,0,0,0,0,0,0,19
3.8856,0.2344,0.1764,0.0538,0.0175,0.0235,0.0021,0.0057,0.0056,0,0,0,0,0,0,19
3.8904,0.2399,0.1721,0.0517,0.0178,0.0262,0.0015,0.007,0.0074,0,0,0,0,0,0,19
3.9066,0.2321,0.1685,0.0578,0.0159,0.0215,0.0017,0.0033,0.0054,0,0,0,0,0,0,19
3.9478,0.2368,0.1569,0.0594,0.014,0.0222,0.0026,0.005,0.0067,0,0,0,0,0,0,19
3.9205,0.2221,0.1548,0.0557,0.0183,0.0233,0.0012,0.0044,0.0071,0,0,0,0,0,0,19
3.9617,0.2346,0.1667,0.0539,0.0145,0.0204,0.0017,0.0047,0.0052,0,0,0,0,0,0,19
3.9689,0.2196,0.1589,0.0579,0.0214,0.0215,0,0.0071,0.0076,0,0,0,0,0,0,19
3.9925,0.2401,0.1638,0.054,0.0158,0.024,0.0038,0.0039,0.0079,0,0,0,0,0,0,19
4.0065,0.2336,0.1594,0.0593,0.0164,0.022,0.0037,0.0061,0.0081,0,0,0,0,0,0,19
4.0111,0.2304,0.1626,0.0522,0.0178,0.0255,0.0034,0.0053,0.0084,0,0,0,0,0,0,19
3.9963,0.2319,0.1693,0.0555,0.0162,0.0225,0.0022,0.0061,0.0075,0,0,0,0,0,0,19
3.9858,0.2221,0.1633,0.0575,0.0224,0.0277,0.0015,0.0062,0.0084,0,0,0,0,0,0,19
3.9668,0.247,0.1643,0.0542,0.0158,0.0253,0.0028,0.0046,0.0083,0,0,0,0,0,0,19
3.9571,0.2351,0.1612,0.0472,0.0195,0.0281,0.0033,0.0059,0.0094,0,0,0,0,0,0,19
3.9361,0.2301,0.16,0.0546,0.0196,0.023,0.0028,0.0068,0.0095,0,0,0,0,0,0,19
3.9623,0.2277,0.1715,0.0529,0.0169,0.0209,0.0006,0.0048,0.0075,0,0,0,0,0,0,19
3.9609,0.2173,0.1662,0.0539,0.0202,0.0256,0.0013,0.0039,0.0053,0,0,0,0,0,0,19
3.97,0.2377,0.1743,0.0489,0.0158,0.0234,0.0017,0.0042,0.0064,0,0,0,0,0,0,19
4.0018,0.2202,0.1646,0.0596,0.0216,0.0226,0.0004,0.0074,0.0093,0,0,0,0,0,0,19
3.9969,0.2408,0.1648,0.0539,0.0135,0.0223,0.0014,0.0046,0.0059,0,0,0,0,0,0,19
4.0296,0.227,0.1647,0.058,0.0179,0.0216,0.0008,0.006,0.0077,0,0,0,0,0,0,19
4.0236,0.231,0.1605,0.057,0.0175,0.0257,0.0034,0.0064,0.0096,0,0,0,0,0,0,19
4.0369,0.2441,0.1707,0.0534,0.016,0.0258,0.0053,0.0068,0.0111,0,0,0,0,0,0,19
4.0297,0.2171,0.1677,0.0543,0.0224,0.0279,0.0023,0.0071,0.0116,0,0,0,0,0,0,19
4.0496,0.2349,0.175,0.0611,0.0191,0.0256,0.0035,0.0082,0.0105,0,0.0004,0,0.0002,0.0005,0,19
4.0507,0.2259,0.1744,0.0655,0.0226,0.0268,0,0.0113,0.012,0,0,0,0,0.0012,0,19
4.0276,0.233,0.1779,0.0605,0.0186,0.0246,0.0033,0.0081,0.0097,0,0,0,0,0,0,19
4.0173,0.2489,0.1692,0.0564,0.0183,0.0277,0.0045,0.0074,0.0119,0,0,0,0,0,0,19
3.9917,0.2192,0.1734,0.0657,0.0234,0.0266,0.0025,0.0077,0.0109,0,0,0,0,0,0,19
3.9956,0.2393,0.1777,0.0542,0.0184,0.0281,0.0035,0.0088,0.0107,0,0,0,0,0,0,19
3.9779,0.219,0.164,0.0595,0.0233,0.0261,0,0.0091,0.0112,0,0,0,0,0,0,19
3.9646,0.2304,0.1681,0.0595,0.0178,0.0221,0.0017,0.0047,0.0083,0,0,0,0,0,0,19
3.9486,0.2382,0.1646,0.0579,0.0189,0.0252,0.0033,0.0082,0.009,0,0,0,0,0,0,19
3.9176,0.2265,0.1652,0.0533,0.0174,0.0247,0.0031,0.0058,0.0069,0,0,0,0,0,0,19
3.9238,0.2317,0.1691,0.0593,0.0182,0.0214,0.0015,0.0068,0.0067,0,0,0,0,0,0,19
3.9069,0.2202,0.1561,0.0563,0.021,0.0249,0.0026,0.0066,0.0075,0,0,0,0,0,0,19
3.9473,0.2382,0.1729,0.056,0.0141,0.0194,0.0032,0.0054,0.0063,0,0,0,0,0,0,19
3.9708,0.2314,0.1693,0.0565,0.0197,0.0261,0.002,0.0068,0.009,0,0,0,0,0,0,19
3.9643,0.2403,0.1741,0.0545,0.0168,0.0248,0.0039,0.0034,0.0062,0,0,0,0,0,0,19
3.9542,0.2406,0.1715,0.0589,0.0171,0.0243,0.003,0.0055,0.0063,0,0,0,0,0,0,19
3.9167,0.2232,0.166,0.0563,0.0181,0.0236,0.0015,0.0066,0.0076,0,0,0,0,0,0,19
3.9176,0.2405,0.1618,0.0584,0.0153,0.0248,0.0026,0.006,0.007,0,0,0,0,0,0,19
3.8895,0.2114,0.1599,0.059,0.0207,0.0221,-0.0006,0.0066,0.009,0,0,0,0,0,0,19
3.93,0.2423,0.1708,0.0532,0.0154,0.0261,0.0034,0.005,0.0066,0,0,0,0,0,0,19
3.9475,0.2339,0.1677,0.0557,0.0184,0.0281,0.0038,0.0081,0.0116,0,0,0,0,0,0,19
3.9557,0.2371,0.1683,0.0545,0.015,0.027,0.0041,0.004,0.0084,0,0,0,0,0,0,19
3.971,0.245,0.1728,0.054,0.0148,0.0262,0.0043,0.0061,0.0079,0,0,0,0,0,0,19
3.8177,0.2543,0.1389,0.0395,0.032,0.0063,0.0146,0.002,0,0.0002,0,0,0,0,0,20
3.8186,0.2443,0.1464,0.041,0.0374,0.0072,0.0139,0.0032,0,0,0,0,0,0,0,20
3.8183,0.2531,0.139,0.0364,0.0323,0.0055,0.0116,0.0032,0,0,0,0,0,0,0,20
3.7955,0.2383,0.1354,0.0442,0.0401,0.0074,0.0164,0.0053,0,0.0018,0,0,0,0,0,20
3.8124,0.2479,0.1502,0.0422,0.0391,0.0072,0.0164,0.0054,0,0.0022,0,0,0,0,0,20
3.7692,0.2404,0.1403,0.0416,0.036,0.0058,0.018,0.0045,0,0.003,0,0.0007,0,0,0,20
3.7549,0.2592,0.1458,0.0359,0.0371,0.0087,0.0167,0.0046,0,0.001,0,0,0,0,0,20
3.748,0.2494,0.1446,0.0401,0.0343,0.0056,0.0164,0.0066,0,0.003,0,0.0004,0,0,0,20
3.7381,0.2432,0.144,0.0427,0.0392,0.007,0.0171,0.0071,0,0.0015,0,0,0,0,0,20
3.7682,0.2572,0.1407,0.0397,0.0351,0.0067,0.0151,0.0033,0,0.0005,0,0,0,0,0,20
3.7702,0.2412,0.1333,0.0365,0.0366,0.0061,0.0188,0.0059,0,0.0044,0,0,0,0,0,20
3.8059,0.2624,0.145,0.0358,0.0337,0.0087,0.0154,0.0053,0,0.0011,0,0,0,0.0004,0,20
3.8122,0.2526,0.1407,0.0364,0.0351,0.0089,0.0173,0.0051,0,0.0037,0,0,0,0,0,20
3.8124,0.2597,0.1437,0.0308,0.0338,0.0082,0.0153,0.0056,0,0.0022,0,0,0,0,0,20
3.8299,0.2583,0.1423,0.0371,0.0363,0.0082,0.0159,0.0054,0,0.0026,0,0,0,0,0,20
3.8069,0.2359,0.1425,0.044,0.04,0.0075,0.0187,0.0067,0,0.0022,0,0,0,0,0,20
3.8142,0.2474,0.1453,0.0431,0.0394,0.0069,0.0145,0.0069,0,0.0029,0,0.0002,0,0,0,20
3.8008,0.2287,0.1404,0.0448,0.0385,0.0047,0.0178,0.0052,0,0.0026,0,0,0,0,0,20
3.815,0.2498,0.1476,0.0394,0.0367,0.0081,0.0156,0.0059,0,0.001,0,0,0,0,0,20
3.8079,0.2532,0.1463,0.0385,0.0383,0.0087,0.017,0.006,0,0.0028,0,0,0,0,0,20
3.7903,0.2486,0.1405,0.0373,0.0377,0.0103,0.0164,0.0057,0,0.0009,0,0.0006,0,0,0,20
3.795,0.2527,0.1475,0.0383,0.0386,0.0072,0.0144,0.0061,0,0.0019,0,0,0,0,0,20
3.7634,0.2248,0.1321,0.0423,0.0391,0.0039,0.0179,0.0069,0,0.0015,0,0,0,0,0,20
3.7577,0.2595,0.1402,0.0347,0.0305,0.0075,0.0125,0.0044,0,0.0011,0,0,0,0,0,20
3.7395,0.2394,0.1395,0.0443,0.0367,0.0051,0.0181,0.0037,0,0.0019,0,0,0,0,0,20
3.7258,0.2486,0.1448,0.0393,0.0367,0.0081,0.0138,0.0043,0,0.0002,0,0,0,0,0,20
3.7611,0.2578,0.1337,0.0342,0.0345,0.0078,0.0142,0.0032,0,0.0013,0,0,0,0,0,20
3.7522,0.2414,0.1393,0.0395,0.0372,0.0074,0.0148,0.005,0,0.0019,0,0,0,0,0,20
3.7954,0.2491,0.1437,0.0402,0.0392,0.0074,0.0146,0.0053,0,0.0011,0,0,0,0,0,20
3.8011,0.2329,0.132,0.0439,0.0366,0.0019,0.0176,0.0051,0,0.0013,0,0,0,0,0,20
3.7989,0.2521,0.1398,0.0383,0.0367,0.0068,0.016,0.0042,0,0.0021,0,0,0,0,0,20
3.796,0.2517,0.1365,0.0368,0.0366,0.006,0.0168,0.005,0,0.0026,0,0,0,0,0,20
3.7777,0.2584,0.1411,0.0353,0.035,0.0094,0.0149,0.0051,0,0.0016,0,0,0,0,0,20
3.7946,0.2601,0.1455,0.0369,0.0369,0.0096,0.0156,0.0056,0,0.0022,0,0,0,0,0,20
3.7745,0.2296,0.1362,0.0441,0.039,0.005,0.0176,0.0057,0,0.0028,0,0,0,0,0,20
3.7613,0.2508,0.1365,0.0364,0.0335,0.0084,0.0127,0.0044,0,0.0007,0,0,0,0,0,20
3.7439,0.245,0.1405,0.0386,0.0369,0.0051,0.0168,0.0054,0,0.0021,0,0,0,0,0,20
3.7482,0.2499,0.1315,0.0363,0.0333,0.0065,0.0139,0.0045,0,0.0018,0,0,0,0,0,20
3.7468,0.2477,0.1366,0.0416,0.0365,0.0071,0.0149,0.0067,0,0.0017,0,0,0,0,0,20
3.7436,0.2482,0.1253,0.0331,0.0336,0.0082,0.0155,0.0064,0,0.0017,0,0,0,0,0,20
3.7779,0.2538,0.134,0.0345,0.0362,0.0082,0.0146,0.0047,0,0.0015,0,0,0,0,0,20
3.7818,0.2282,0.1249,0.0392,0.0382,0.0065,0.0188,0.0059,0,0.0031,0,0,0,0,0,20
3.7837,0.2447,0.1368,0.0386,0.039,0.0083,0.0147,0.0031,0,0.0028,0,0,0,0,0,20
3.7921,0.2445,0.13,0.0411,0.0369,0.0058,0.0172,0.0048,0,0.0034,0,0,0,0,0,20
3.802,0.2468,0.1299,0.036,0.0363,0.0091,0.0163,0.0052,0,0.0024,0,0.0003,0,0.0002,0,20
3.8227,0.2512,0.1398,0.0395,0.0368,0.0069,0.0145,0.0047,0,0.0024,0,0,0,0,0,20
3.811,0.2269,0.1331,0.0422,0.0403,0.0052,0.0174,0.0057,0,0.0025,0,0,0,0,0,20
3.8491,0.2602,0.1473,0.0378,0.0369,0.0088,0.0132,0.0061,0,0.0007,0,0,0,0,0,20
3.8483,0.242,0.1367,0.037,0.0363,0.0059,0.0184,0.0017,0,0.002,0,0.0006,0,0.0003,0,20
3.8406,0.2431,0.1427,0.0414,0.0393,0.0098,0.0152,0.0049,0,0.0023,0,0,0,0,0,20
3.8185,0.2544,0.1393,0.0375,0.0352,0.0091,0.0156,0.0065,0,0.0029,0,0.0005,0,0,0,20
3.7922,0.2563,0.138,0.0382,0.0356,0.0089,0.0167,0.0057,0,0.0027,0,0,0,0,0,20
3.796,0.2593,0.1388,0.0335,0.0372,0.0089,0.0142,0.0058,0,0.0014,0,0,0,0,0,20
3.758,0.2266,0.1338,0.0421,0.0387,0.0055,0.0182,0.0049,0,0.0027,0,0,0,0,0,20
3.7726,0.2402,0.1428,0.0382,0.0378,0.0067,0.0146,0.0035,0,0.0018,0,0,0,0,0,20
3.7777,0.238,0.1348,0.0424,0.0369,0.0049,0.0157,0.0028,0,0.0024,0,0,0,0,0,20
3.7498,0.2454,0.1351,0.0381,0.0348,0.0052,0.0136,0.0048,0,0.0006,0,0,0,0,0,20
3.7654,0.2573,0.1347,0.0343,0.031,0.0073,0.0136,0.004,0,-0.0005,0,0,0,0,0,20
3.7531,0.2409,0.1241,0.036,0.0334,0.0056,0.0169,0.0034,0,0.0005,0,0,0,0,0,20
3.7971,0.2545,0.1388,0.0339,0.0331,0.0071,0.0137,0.0038,0,0.0016,0,0,0,0,0,20
3.8076,0.2323,0.1366,0.0421,0.0382,0.0034,0.0181,0.0034,0,0.0019,0,0,0,0,0,20
3.8159,0.2523,0.1427,0.0355,0.0349,0.0083,0.0134,0.003,0,0.0004,0,0,0,0,0,20
3.8375,0.2469,0.1416,0.0394,0.0371,0.0047,0.016,0.0034,0,0.0006,0,0,0,0,0,20
3.8124,0.2506,0.1374,0.0397,0.034,0.0094,0.015,0.0028,0,0.0018,0,0,0,0,0,20
3.8214,0.2492,0.1378,0.0419,0.0355,0.0067,0.0151,0.0037,0,0.0009,0,0,0,0,0,20
3.7699,0.225,0.1327,0.0422,0.0389,0.0038,0.0202,0.0046,0,0.0036,0,0,0,0,0,20
3.7517,0.2509,0.1351,0.0375,0.0327,0.0063,0.0153,0.0047,0,0.0011,0,0,0,0,0,20
3.7534,0.2507,0.1417,0.0402,0.0367,0.0081,0.0175,0.0063,0,0.0028,0,0.0015,0,0,0,20
3.7274,0.2404,0.1426,0.0431,0.0385,0.0067,0.0181,0.0054,0,0.001,0,0,0,0,0,20
3.7412,0.257,0.1397,0.0358,0.0335,0.0082,0.0156,0.0058,0,0.0011,0,0,0,0,0,20
3.7095,0.2282,0.1314,0.0426,0.0375,0.0063,0.0182,0.0044,0,0.0034,0,0,0,0,0,20
3.7359,0.2643,0.1419,0.0364,0.0345,0.0087,0.0149,0.0048,0,0.0014,0,0,0,0,0,20
3.7224,0.2327,0.135,0.0433,0.0368,0.0038,0.022,0.0046,0,0.0022,0,0,0,0,0,20
3.7442,0.2577,0.1369,0.0335,0.0341,0.0091,0.0148,0.0036,0,0.0011,0,0.0001,0,0,0,20
3.7515,0.2448,0.1373,0.0377,0.0389,0.0069,0.0167,0.0028,0,0.0023,0,0,0,0,0,20
3.7287,0.2377,0.1323,0.0408,0.0344,0.0074,0.0165,0.0047,0,0.0016,0,0,0,0,0,20
3.7105,0.2493,0.1439,0.0391,0.0381,0.0061,0.0145,0.0054,0,0.0009,0,0,0,0,0,20
3.7098,0.2336,0.1233,0.0335,0.0336,0.007,0.0176,0.0054,0,0.0027,0,0,0,0,0,20
3.7427,0.2484,0.1343,0.0356,0.0383,0.0078,0.0162,0.0038,0,0.0016,0,0,0,0,0,20
3.7514,0.2445,0.1296,0.0379,0.0374,0.0063,0.0175,0.0038,0,0.0022,0,0,0,0,0,20
3.7404,0.2534,0.14,0.0374,0.0366,0.0072,0.0156,0.0035,0,0.001,0,0,0,0,0,20
3.7425,0.2425,0.1442,0.0369,0.0375,0.0066,0.0185,0.0045,0,0.0019,0,0,0,0,0,20
3.7228,0.2442,0.1324,0.0364,0.0352,0.0072,0.0183,0.0026,0,0.0029,0,0,0,0,0,20
3.7376,0.2446,0.1419,0.0409,0.0386,0.0059,0.0167,0.0048,0,0.0016,0,0,0,0,0,20
3.745,0.2381,0.1304,0.0386,0.034,0.0065,0.0181,0.0021,0,0.0016,0,0,0,0,0,20
3.7546,0.2555,0.1441,0.0352,0.0364,0.0088,0.0156,0.0042,0,0.0011,0,0,0,0,0,20
3.7482,0.2419,0.1481,0.0436,0.0389,0.004,0.0178,0.0057,0,0.0032,0,0,0,0,0,20
3.7409,0.2434,0.1361,0.0359,0.0328,0.0071,0.0156,0.0041,0,0.0028,0,0.0007,0,0,0,20
3.7582,0.2587,0.1398,0.0362,0.0364,0.0087,0.0157,0.0047,0,0.001,0,0,0,0.0009,0,20
3.7677,0.2302,0.1353,0.0423,0.0391,0.0061,0.0199,0.0045,0,0.0027,0,0,0,0,0,20
3.7949,0.2624,0.1388,0.0329,0.035,0.0075,0.0156,0.0026,0,0.0019,0,0.0008,0,0,0,20
3.7961,0.2543,0.1387,0.0365,0.0354,0.0072,0.0184,0.0025,0,0.0029,0,0.0017,0,0,0,20
3.8081,0.2481,0.1387,0.04,0.0355,0.0069,0.0156,0.0047,0,0.0033,0,0,0,0,0,20
3.8029,0.2453,0.1426,0.0408,0.0395,0.0056,0.0172,0.0045,0,0.0042,0,0,0,0,0,20
3.7614,0.236,0.1418,0.0428,0.0371,0.0052,0.0187,0.0039,0,0.0032,0,0,0,0,0,20
3.7826,0.256,0.1421,0.0357,0.0361,0.0054,0.0159,0.0032,0,0.0016,0,0,0,0,0,20
3.7821,0.2432,0.1305,0.0386,0.0325,0.0056,0.0177,0.0017,0,0.003,0,0,0,0,0,20
3.7723,0.2572,0.143,0.0327,0.0324,0.0082,0.0153,0.0036,0,0.0004,0,0,0,0,0,20
3.7907,0.2516,0.1378,0.0334,0.0356,0.01,0.0154,0.003,0,0.0025,0,0,0,0,0,20
3.7934,0.2525,0.141,0.0367,0.0346,0.0087,0.0138,0.0046,0,0.0016,0,0,0,0,0,20
3.9365,0.1779,0.1792,0.0239,0.0186,0.0096,0.005,0,0.0057,0.0116,0.0041,0.0074,0,0.0045,0,21
3.9547,0.152,0.1718,0.0277,0.021,0.0096,0.0096,0,0.0101,0.0106,0.001,0.007,0,0.0033,0,21
3.9644,0.1782,0.1752,0.0247,0.0177,0.0118,0.0066,0,0.0087,0.0123,0.0035,0.0072,0,0.0035,0,21
3.9804,0.1659,0.1825,0.0276,0.021,0.0092,0.0096,0,0.01,0.011,0.0026,0.0068,0,0.0036,0,21
